"House","Date","Subject","Policy vote","PolicyLink","Party","Vote","Vote Count","description","policy_type","political_leaning"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","Con","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","Con","OTHER",35,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","Lab","FOR",288,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","Lab","OTHER",19,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","Lab","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","Lab","OTHER",100,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","LDem","FOR",44,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","LDem","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","LDem","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","LDem","OTHER",9,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","PC","FOR",2,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","PC","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","PC","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","PC","OTHER",2,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","SNP","FOR",2,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","SNP","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","SNP","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2002-11-04,"Adoption and Children Bill — Suitability Of Adopters","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-04&house=commons&number=345","SNP","OTHER",3,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","Con","FOR",7,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","Con","OTHER",122,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","Con","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","Con","OTHER",31,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","Lab","FOR",304,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","Lab","OTHER",3,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","Lab","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","Lab","OTHER",100,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","LDem","FOR",39,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","LDem","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","LDem","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","LDem","OTHER",14,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","PC","FOR",4,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","PC","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","PC","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — New Clause 11 — Repeal of Section 2A of Local Government Act 1986","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=108","PC","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","Con","FOR",23,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","Con","OTHER",71,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","Con","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","Con","OTHER",66,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","Lab","FOR",301,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","Lab","OTHER",3,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","Lab","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","Lab","OTHER",104,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","LDem","FOR",38,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","LDem","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","LDem","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","LDem","OTHER",15,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","PC","FOR",4,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","PC","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","PC","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2003-03-10,"Local Government Bill — Maintain Prohibition on Promotion of Homosexuality (Section 28)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2003-03-10&house=commons&number=109","PC","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2004-05-25,"Gender Recognition Bill — Allow Marriages to Remain Valid If They Become a Same Sex Marriage","MINORITY","https://www.publicwhip.org.uk/division.php?date=2004-05-25&house=commons&number=188","Con","OTHER",9,"More rights for LGBTQ+ people","Social","Left"
"Commons",2004-05-25,"Gender Recognition Bill — Allow Marriages to Remain Valid If They Become a Same Sex Marriage","MINORITY","https://www.publicwhip.org.uk/division.php?date=2004-05-25&house=commons&number=188","Con","FOR",38,"More rights for LGBTQ+ people","Social","Left"
"Commons",2004-05-25,"Gender Recognition Bill — Allow Marriages to Remain Valid If They Become a Same Sex Marriage","MINORITY","https://www.publicwhip.org.uk/division.php?date=2004-05-25&house=commons&number=188","Con","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2004-05-25,"Gender Recognition Bill — Allow Marriages to Remain Valid If They Become a Same Sex Marriage","MINORITY","https://www.publicwhip.org.uk/division.php?date=2004-05-25&house=commons&number=188","Con","OTHER",113,"More rights for LGBTQ+ people","Social","Left"
"Commons",2004-05-25,"Gender Recognition Bill — Allow Marriages to Remain Valid If They Become a Same Sex Marriage","MINORITY","https://www.publicwhip.org.uk/division.php?date=2004-05-25&house=commons&number=188","Lab","OTHER",294,"More rights for LGBTQ+ people","Social","Left"
"Commons",2004-05-25,"Gender Recognition Bill — Allow Marriages to Remain Valid If They Become a Same Sex Marriage","MINORITY","https://www.publicwhip.org.uk/division.php?date=2004-05-25&house=commons&number=188","Lab","FOR",4,"More rights for LGBTQ+ people","Social","Left"
"Commons",2004-05-25,"Gender Recognition Bill — Allow Marriages to Remain Valid If They Become a Same Sex Marriage","MINORITY","https://www.publicwhip.org.uk/division.php?date=2004-05-25&house=commons&number=188","Lab","OTHER",0,"More rights for LGBTQ+ people","Social","Left"
"Commons",2004-05-25,"Gender Recognition Bill — Allow Marriages to Remain Valid If They Become a Same Sex Marriage","MINORITY","https://www.publicwhip.org.uk/division.php?date=2004-05-25&house=commons&number=188","Lab","OTHER",107,"More rights for LGBTQ+ people","Social","Left"
